Month_Year,Hospital_Name,Hospital_ID,Hospital_Department,ReferralType,TotalReferrals
"Sep-2017","Connolly Hospital","108","Gynaecology","General Referral",11
"Sep-2017","Connolly Hospital","108","Haematology","General Referral",12
"Sep-2017","Connolly Hospital","108","Medicine for the Elderly","General Referral",11
"Sep-2017","Connolly Hospital","108","Ophthalmology","General Referral",4
"Sep-2017","Connolly Hospital","108","Orthopaedic","General Referral",42
"Sep-2017","Connolly Hospital","108","Plastic Surgery","General Referral",12
"Sep-2017","Connolly Hospital","108","Respiratory","General Referral",15
"Sep-2017","Connolly Hospital","108","Rheumatology","General Referral",20
"Sep-2017","Connolly Hospital","108","Urology","General Referral",28
"Sep-2017","Coombe Women & Infants University Hospital","930","Gynaecology","General Referral",55
"Sep-2017","Cork University Hospital","724","Cardiology","General Referral",68
"Sep-2017","Cork University Hospital","724","Cardiothoracics","General Referral",2
"Sep-2017","Cork University Hospital","724","CUH Referral Centre","Breast Clinic Referral",325
"Sep-2017","Cork University Hospital","724","CUH Referral Centre","Lung Cancer Referral",12
"Sep-2017","Cork University Hospital","724","CUH Referral Centre","Prostate Cancer Referral",14
"Sep-2017","Cork University Hospital","724","Diabetes","General Referral",3
"Sep-2017","Cork University Hospital","724","Endocrinology","General Referral",19
"Sep-2017","Cork University Hospital","724","Gastroenterology","General Referral",53
"Sep-2017","Cork University Hospital","724","General Surgery","General Referral",57
"Sep-2017","Cork University Hospital","724","Gynaecology","General Referral",93
"Sep-2017","Cork University Hospital","724","Medicine for the Elderly","General Referral",14
"Sep-2017","Cork University Hospital","724","Nephrology","General Referral",11
"Sep-2017","Cork University Hospital","724","Neurology","General Referral",60
"Sep-2017","Cork University Hospital","724","Neurosurgery","General Referral",33
"Sep-2017","Cork University Hospital","724","Ophthalmology","General Referral",81
"Sep-2017","Cork University Hospital","724","Paediatric Endocrinology","General Referral",4
"Sep-2017","Cork University Hospital","724","Paediatric Medicine","General Referral",51
"Sep-2017","Cork University Hospital","724","Paediatric Neurology","General Referral",9
"Sep-2017","Cork University Hospital","724","Paediatric Respiratory","General Referral",4
"Sep-2017","Cork University Hospital","724","Plastic Surgery","General Referral",43
"Sep-2017","Cork University Hospital","724","Respiratory","General Referral",12
"Sep-2017","Cork University Hospital","724","Rheumatology","General Referral",31
"Sep-2017","Cork University Hospital","724","Urology","General Referral",44
"Sep-2017","Cork University Hospital","724","Vascular","General Referral",28
"Sep-2017","County Clinic Longford","9103","Gynaecology","General Referral",1
"Sep-2017","County Clinic Longford","9103","Paediatric","General Referral",2
"Sep-2017","County Clinic Longford","9103","Surgical","General Referral",13
"Sep-2017","Kerry General Hospital","726","Audiology","General Referral",4
"Sep-2017","Kerry General Hospital","726","Cardiology","General Referral",28
"Sep-2017","Kerry General Hospital","726","Dermatology","General Referral",38
"Sep-2017","Kerry General Hospital","726","Diabetes","General Referral",3
"Sep-2017","Kerry General Hospital","726","Ear Nose and Throat","General Referral",58
"Sep-2017","Kerry General Hospital","726","Endocrinology","General Referral",10
"Sep-2017","Kerry General Hospital","726","General Medicine","General Referral",31
"Sep-2017","Kerry General Hospital","726","General Surgery","General Referral",277
"Sep-2017","Kerry General Hospital","726","Gynaecology","General Referral",82
"Sep-2017","Kerry General Hospital","726","Medicine for the Elderly","General Referral",2
"Sep-2017","Kerry General Hospital","726","Neurology","General Referral",17
"Sep-2017","Kerry General Hospital","726","Orthopaedics","General Referral",102
"Sep-2017","Kerry General Hospital","726","Paediatrics","General Referral",15
"Sep-2017","Kerry General Hospital","726","Plastic Surgery","General Referral",8
"Sep-2017","Kerry General Hospital","726","Renal","General Referral",5
"Sep-2017","Kerry General Hospital","726","Rheumatology","General Referral",13
"Sep-2017","Kingsbridge Private Hospital Sligo","9102","Anaesthesia / Pain Management","General Referral",2
"Sep-2017","Kingsbridge Private Hospital Sligo","9102","Cardiology","General Referral",5
"Sep-2017","Kingsbridge Private Hospital Sligo","9102","Dermatology","General Referral",7
"Sep-2017","Kingsbridge Private Hospital Sligo","9102","Endocrinology","General Referral",1
"Sep-2017","Kingsbridge Private Hospital Sligo","9102","Endoscopy","General Referral",1
"Sep-2017","Kingsbridge Private Hospital Sligo","9102","ENT","General Referral",7
"Sep-2017","Kingsbridge Private Hospital Sligo","9102","Gastroenterology","General Referral",1
"Sep-2017","Kingsbridge Private Hospital Sligo","9102","General Surgery","General Referral",10
"Sep-2017","Kingsbridge Private Hospital Sligo","9102","Geriatrician","General Referral",1
"Sep-2017","Kingsbridge Private Hospital Sligo","9102","Gynaecology","General Referral",1
"Sep-2017","Kingsbridge Private Hospital Sligo","9102","Ophthalmology","General Referral",3
"Sep-2017","Kingsbridge Private Hospital Sligo","9102","Orthopaedics","General Referral",2
"Sep-2017","Kingsbridge Private Hospital Sligo","9102","Plastic Surgery","General Referral",1
"Sep-2017","Kingsbridge Private Hospital Sligo","9102","Radiology","General Referral",3
"Sep-2017","Kingsbridge Private Hospital Sligo","9102","Ultrasound","General Referral",1
"Sep-2017","Kingsbridge Private Hospital Sligo","9102","Urology","General Referral",6
"Sep-2017","Letterkenny University Hospital","500","Antenatal","General Referral",29
"Sep-2017","Letterkenny University Hospital","500","Cardiology","General Referral",21
"Sep-2017","Letterkenny University Hospital","500","Colorectal","General Referral",13
"Sep-2017","Letterkenny University Hospital","500","Colposcopy","General Referral",3
"Sep-2017","Letterkenny University Hospital","500","Day Services","General Referral",53
"Sep-2017","Letterkenny University Hospital","500","Dermatology","General Referral",44
"Sep-2017","Letterkenny University Hospital","500","Ear Nose and Throat","General Referral",58
"Sep-2017","Letterkenny University Hospital","500","Endocrinology","General Referral",4
"Sep-2017","Letterkenny University Hospital","500","Gastroenterology","General Referral",15
"Sep-2017","Letterkenny University Hospital","500","Gynaecology","General Referral",39
"Sep-2017","Letterkenny University Hospital","500","Haematology","General Referral",3
"Sep-2017","Letterkenny University Hospital","500","Letterkenny Breast Unit","Breast Clinic Referral",80
"Sep-2017","Letterkenny University Hospital","500","Medical","General Referral",21
"Sep-2017","Letterkenny University Hospital","500","Nephrology","General Referral",4
"Sep-2017","Letterkenny University Hospital","500","Neurology","General Referral",4
"Sep-2017","Letterkenny University Hospital","500","Ophthalmology","General Referral",19
"Sep-2017","Letterkenny University Hospital","500","Oral Surgery","General Referral",6
"Sep-2017","Letterkenny University Hospital","500","Orthopaedics","General Referral",48
"Sep-2017","Letterkenny University Hospital","500","Paediatrics","General Referral",35
"Sep-2017","Letterkenny University Hospital","500","Respiratory","General Referral",17
"Sep-2017","Letterkenny University Hospital","500","Rheumatology","General Referral",8
"Sep-2017","Letterkenny University Hospital","500","Surgical","General Referral",53
"Sep-2017","Letterkenny University Hospital","500","Urodynamics","General Referral",2
"Sep-2017","Letterkenny University Hospital","500","Urology","General Referral",13
"Sep-2017","Letterkenny University Hospital","500","X-Ray","General Referral",1
"Sep-2017","Louth County Hospital","400","Endocrinology","General Referral",15
"Sep-2017","Louth County Hospital","400","General Medicine","General Referral",13
"Sep-2017","Louth County Hospital","400","Gynaecology","General Referral",22
"Sep-2017","Louth County Hospital","400","Orthopaedics","General Referral",59
"Sep-2017","Louth County Hospital","400","Paediatrics","General Referral",1
"Sep-2017","Louth County Hospital","400","Surgery","General Referral",57
"Sep-2017","Louth County Hospital","400","Urology","General Referral",14
"Sep-2017","Mallow General Hospital","703","Ear Nose and Throat","General Referral",29
"Sep-2017","Mallow General Hospital","703","General Medicine","General Referral",50
"Sep-2017","Mallow General Hospital","703","General Surgery","General Referral",90
"Sep-2017","Mater Private Hospital Cork","9062","Cardiology","General Referral",11
"Sep-2017","Mater Private Hospital Cork","9062","Gastroenterology","General Referral",16
"Sep-2017","Mater Private Hospital Cork","9062","General Surgery","General Referral",4
"Sep-2017","Mater Private Hospital Cork","9062","Gynaecology","General Referral",9
"Sep-2017","Mater Private Hospital Cork","9062","Ophthalmic Surgery","General Referral",3
"Sep-2017","Mater Private Hospital Cork","9062","Oral Surgery","General Referral",1
"Sep-2017","Mater Private Hospital Cork","9062","Orthopaedic Surgery","General Referral",4
"Sep-2017","Mater Private Hospital Cork","9062","Pain Medicine","General Referral",2
"Sep-2017","Mater Private Hospital Cork","9062","Plastic Surgery","General Referral",4
"Sep-2017","Mater Private Hospital Cork","9062","Rheumatology","General Referral",1
"Sep-2017","Mater Private Hospital Cork","9062","Spinal Surgery","General Referral",1
"Sep-2017","Mater Private Hospital Cork","9062","Urology","General Referral",10
"Sep-2017","Mater Private Hospital Cork","9062","Vascular Surgery","General Referral",2
"Sep-2017","Mater Private Hospital Dublin","9060","Breast Imaging / Mammography / TAC","Breast Clinic Referral",22
"Sep-2017","Mater Private Hospital Dublin","9060","Cardiology - Consultant clinics","General Referral",10
"Sep-2017","Mater Private Hospital Dublin","9060","Cardiology – Arrhythmia service","General Referral",1
"Sep-2017","Mater Private Hospital Dublin","9060","Prostate (Direct Access)","Prostate Cancer Referral",3
"Sep-2017","Mater Private Hospital Dublin","9060","Same Day Consultant Appointment","General Referral",3
"Sep-2017","Mater Public Hospital","908","Cardiac/Thoracic Surgery","General Referral",2
"Sep-2017","Mater Public Hospital","908","Cardiology - Rapid Chest Pain","General Referral",21
"Sep-2017","Mater Public Hospital","908","Colorectal Surgery","General Referral",10
"Sep-2017","Mater Public Hospital","908","Dermatology","General Referral",66
"Sep-2017","Mater Public Hospital","908","Diabetic/Endocrinology","General Referral",23
"Sep-2017","Mater Public Hospital","908","ENT Surgery","General Referral",46
"Sep-2017","Mater Public Hospital","908","Gastroenterology","General Referral",75
"Sep-2017","Mater Public Hospital","908","Gen Med/Cardiology","General Referral",13
"Sep-2017","Mater Public Hospital","908","Gen/Vas Surgery","General Referral",27
"Sep-2017","Mater Public Hospital","908","General Surgery","General Referral",21
"Sep-2017","Mater Public Hospital","908","Geriatrics","General Referral",11
"Sep-2017","Mater Public Hospital","908","Gynaecology","General Referral",9
"Sep-2017","Mater Public Hospital","908","Haematology","General Referral",13
"Sep-2017","Mater Public Hospital","908","Hepatobiliary","General Referral",2
"Sep-2017","Mater Public Hospital","908","Hepatology","General Referral",9
"Sep-2017","Mater Public Hospital","908","Infectious Diseases","General Referral",7
"Sep-2017","Mater Public Hospital","908","Mater Lung Clinic","Lung Cancer Referral",10
"Sep-2017","Mater Public Hospital","908","Mater Prostate Clinic","Prostate Cancer Referral",29
"Sep-2017","Mater Public Hospital","908","Mater Public Breast Unit","Breast Clinic Referral",283
"Sep-2017","Mater Public Hospital","908","Nephrology","General Referral",2
"Sep-2017","Mater Public Hospital","908","Neurology","General Referral",35
"Sep-2017","Mater Public Hospital","908","Oncology","General Referral",1
"Sep-2017","Mater Public Hospital","908","Ophthalmology","General Referral",30
"Sep-2017","Mater Public Hospital","908","Orthopaedic","General Referral",55
"Sep-2017","Mater Public Hospital","908","Pain Medicine","General Referral",13
"Sep-2017","Mater Public Hospital","908","Plastic Surgery","General Referral",30
"Sep-2017","Mater Public Hospital","908","Psychiatry","General Referral",3
"Sep-2017","Mater Public Hospital","908","Respiratory Med","General Referral",20
"Sep-2017","Mater Public Hospital","908","Rheumatology","General Referral",18
"Sep-2017","Mater Public Hospital","908","Urology","General Referral",51
"Sep-2017","Mayo University Hospital","802","Dermatology","General Referral",11
"Sep-2017","Mayo University Hospital","802","Diabetic","General Referral",5
"Sep-2017","Mayo University Hospital","802","ENT","General Referral",35
"Sep-2017","Mayo University Hospital","802","Gynaecology","General Referral",47
